SK_LINE_ITEM,OPPORTUNITY_NUMBER,CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,PWP,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,DATE,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION,ACCOUNT_NAME,LINK_TO_ISC,REGION,BRANCH,CLOSE_WEEK,CLOSE_DATE,CLOSE_YEAR,CLOSE_QUARTER,CLOSE_MONTH,NEXT_STEP
7682886,0063h00000BGwJ5AAL,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-2,MINISTRY OF GOVERNMENT,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000BGwJ5AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,MB 112822 Will confirm ISEE NP 0816 ISEE NP mod highlighted for future planning 07212022 will request feedback from the 4 meetings over the past mos w head of common cluster solns CA VPC is the only feasible option
7740982,0063h00000BGwJ5AAL,0.0,0.0,270000.0,270000.0,270000.0,0.0,270000.0,270000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,AI Productivity,Business Analytics,Business Analytics Enterprise,2023Q4W-2,MINISTRY OF GOVERNMENT,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000BGwJ5AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,MB 112822 Will confirm ISEE NP 0816 ISEE NP mod highlighted for future planning 07212022 will request feedback from the 4 meetings over the past mos w head of common cluster solns CA VPC is the only feasible option
7682886,0063h00000BGwJ5AAL,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,1143.0,25225.0,0.01143687,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-1,MINISTRY OF GOVERNMENT,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000BGwJ5AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,MB 050123 Invited to POX sessions112822 Will confirm ISEE NP 0816 ISEE NP mod highlighted for future planning 07212022 will request feedback from the 4 meetings over the past mos w head of common cluster solns CA VPC is the only feasible option
7740982,0063h00000BGwJ5AAL,0.0,0.0,270000.0,270000.0,270000.0,0.0,270000.0,270000.0,7450.0,164415.0,0.02759365,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,AI Productivity,Business Analytics,Business Analytics Enterprise,2023Q4W-1,MINISTRY OF GOVERNMENT,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000BGwJ5AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,MB 050123 Invited to POX sessions112822 Will confirm ISEE NP 0816 ISEE NP mod highlighted for future planning 07212022 will request feedback from the 4 meetings over the past mos w head of common cluster solns CA VPC is the only feasible option
7207971,0063h00000DJczBAAT,0.0,0.0,250000.0,250000.0,250000.0,0.0,250000.0,250000.0,2838.0,9112.0,0.01135387,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W01,ROYAL BANK OF CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJczBAAT/view,Canada Region,Canada Enterprise,13,2023-12-22,2023,4,12,Watson Trust aka OpenScale in limited use with Pathfinder Looking to expand Pathfinder success to other projects that require model monitoring Next steps to identify additional use cases to bring onto CP4D platform in use today
4860,0063h00000DJdY9AAL,0.0,0.0,0.0,0.0,0.0,0.0,53333.61,53333.61,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-2,SHARED SERVICES WEST REGIONAL,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdY9AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
4860,0063h00000DJdY9AAL,0.0,0.0,0.0,0.0,0.0,0.0,53333.61,53333.61,42.0,0.0,0.00079425,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-1,SHARED SERVICES WEST REGIONAL,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdY9AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
4860,0063h00000DJdY9AAL,0.0,0.0,0.0,0.0,0.0,0.0,53333.33,53333.33,108.0,0.0,0.00203545,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W01,SHARED SERVICES WEST REGIONAL,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdY9AAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
4782,0063h00000DJdidAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-2,ASTELLAS PHARMA CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdidAAD/view,Canada Region,CA Select,14,2023-12-29,2023,4,12,
4782,0063h00000DJdidAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,65.0,0.0,0.00082286,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-1,ASTELLAS PHARMA CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdidAAD/view,Canada Region,CA Select,14,2023-12-29,2023,4,12,
4782,0063h00000DJdidAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,110.0,0.0,0.00138478,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W01,ASTELLAS PHARMA CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdidAAD/view,Canada Region,CA Select,14,2023-12-29,2023,4,12,
3014,0063h00000DJdp4AAD,0.0,0.0,0.0,0.0,0.0,0.0,53333.61,53333.61,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-2,UNIVERSITY OF TORONTO,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdp4AAD/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
3014,0063h00000DJdp4AAD,0.0,0.0,0.0,0.0,0.0,0.0,53333.61,53333.61,44.0,0.0,0.00083432,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W-1,UNIVERSITY OF TORONTO,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdp4AAD/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
3014,0063h00000DJdp4AAD,0.0,0.0,0.0,0.0,0.0,0.0,53333.33,53333.33,134.0,0.0,0.00251261,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W01,UNIVERSITY OF TORONTO,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdp4AAD/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
3014,0063h00000DJdp4AAD,0.0,0.0,0.0,0.0,0.0,0.0,53333.33,53333.33,0.0,0.0,0.0,0.0,0.0,2024-01-06 00:00:00,2023,4,14,PQ,W,Engage,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W14,UNIVERSITY OF TORONTO,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJdp4AAD/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,
9634,0063h00000DJeN5AAL,0.0,0.0,400000.0,400000.0,400000.0,0.0,400000.0,400000.0,12154.0,39023.0,0.03038578,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W01,ROYAL BANK OF CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJeN5AAL/view,Canada Region,Canada Enterprise,8,2023-11-17,2023,4,11,As they ramp up their modelling environment and onboard new use cases EMRM Climate Risk Market Risk license capacities are being assessed now with next step to reconcile usage vs requirement
9634,0063h00000DJeN5AAL,182000.0,182000.0,0.0,0.0,0.0,0.0,0.0,182000.0,0.0,0.0,0.0,0.0,0.0,2024-01-06 00:00:00,2023,4,14,PQ,W,Won,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,2023Q4W14,ROYAL BANK OF CANADA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJeN5AAL/view,Canada Region,Canada Enterprise,11,2023-12-08,2023,4,12,AD 1201 Client ran into OCP licensingsupport issue on 1130 stalling final support required OCP support issues being resolved with commitment to close by 1208 Redoing approval and order letter for share Monday 1204
7594949,0063h00000DJekLAAT,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,1458.0,4681.0,0.01458809,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Jamaica,Data Platform,Data Fabric,Data Integration,Data Replication,2023Q4W01,FINANCIAL SERVICES COMMISSION,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJekLAAT/view,Caribbean Region,Caribbean Select,3,2023-10-13,2023,4,10,Quote sent over for sizing  connecting with Leona to better understand conversation and where they are
9405,0063h00000DJetxAAD,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,25.0,69.0,0.00257146,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Discover,2023Q4W01,UNIVERSITE DU QUEBEC A,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJetxAAD/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,Step 1  Gave details about the product and proposed to attend to a Webinar on Discover
6140,0063h00000DJf5aAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI/ML Ops,AI Governance,OpenPages,2023Q4W-2,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJf5aAAD/view,Caribbean Region,Caribbean Select,5,2023-10-27,2023,4,10,Jan 16th RL Under consideration for ELA  Engage with new CRO to review readiness  possible joint call with Promontory
6140,0063h00000DJf5aAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,151.0,0.0,0.00189402,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI/ML Ops,AI Governance,OpenPages,2023Q4W-1,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJf5aAAD/view,Caribbean Region,Caribbean Select,5,2023-10-27,2023,4,10,Jan 16th RL Under consideration for ELA  Engage with new CRO to review readiness  possible joint call with Promontory
6140,0063h00000DJf5aAAD,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,215.0,0.0,0.00269531,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI/ML Ops,AI Governance,OpenPages,2023Q4W01,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJf5aAAD/view,Caribbean Region,Caribbean Select,11,2023-12-08,2023,4,12,Jan 16th RL Under consideration for ELA  Engage with new CRO to review readiness  possible joint call with Promontory
9559,0063h00000DJfA0AAL,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,729.0,1967.0,0.01459674,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Design,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Data Platform,AI Productivity,Workflow Automation,Cloud Pak for Business Automation,2023Q4W01,DEPARTMENT OF NATIONAL DEFENCE,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfA0AAL/view,Canada Region,Canada Enterprise,13,2023-12-21,2023,4,12,May 11   IBMC led Expecting RFP in late 2023  Chance that GBS may not prime or bid Follow up with Chris Chabassol
3862,0063h00000DJfA8AAL,0.0,0.0,0.0,250777.0,0.0,0.0,250777.0,250777.0,1977.0,28448.0,0.00788433,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,Canadian Market,Canada,Data Platform,AI Productivity,Workflow Automation,Process Planning,2023Q4W-1,CITY OF EDMONTON,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfA8AAL/view,Canada Region,CA Select - C,12,2023-12-11,2023,4,12,0630  Follow up with Aulsten on if the municipal use cases were able to be presented to City of Edmonton Peter also to engage with Edmonton Police if we are able to use them as a referral 
9584,0063h00000DJfA8AAL,0.0,0.0,0.0,350777.0,0.0,0.0,350777.0,350777.0,1704.0,24520.0,0.00485925,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,Canadian Market,Canada,Data Platform,AI Productivity,Workflow Automation,Cloud Pak for Business Automation,2023Q4W-1,CITY OF EDMONTON,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfA8AAL/view,Canada Region,CA Select - C,12,2023-12-11,2023,4,12,0630  Follow up with Aulsten on if the municipal use cases were able to be presented to City of Edmonton Peter also to engage with Edmonton Police if we are able to use them as a referral 
298370,0063h00000DJfHLAA1,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI Productivity,AI Assistants,watsonx Assistant Withdrawn,2023Q4W-2,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfHLAA1/view,Caribbean Region,Caribbean Select,4,2023-10-20,2023,4,10,Feb 14th RL  former contacts on this have been reassigned  new contact is Damian Rogers in Shared Services  reach out to him
298370,0063h00000DJfHLAA1,0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,1233.0,27211.0,0.00493559,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI Productivity,AI Assistants,watsonx Assistant Withdrawn,2023Q4W-1,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfHLAA1/view,Caribbean Region,Caribbean Select,4,2023-10-20,2023,4,10,May 23 Have a followup with customer to discuss Hootsuite integration with WA Potential to capture designated budget for automated options on their IVR system
298370,0063h00000DJfHLAA1,0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,295.0,947.0,0.00118268,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Data Platform,AI Productivity,AI Assistants,watsonx Assistant Withdrawn,2023Q4W01,REPUBLIC BANK LTD,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfHLAA1/view,Caribbean Region,Caribbean Select,12,2023-12-15,2023,4,12,May 23 Have a followup with customer to discuss Hootsuite integration with WA Potential to capture designated budget for automated options on their IVR system
6022,0063h00000DJfItAAL,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,124.0,342.0,0.00248818,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect,2023Q4W01,MINISTèRE DE L'ÉNERGIE ETDES,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfItAAL/view,Canada Region,CA Select - C,14,2023-12-29,2023,4,12,This cust is on the list of those a dozen of them that I want to investigate compliancy JFL Feb2
3892,0063h00000DJfKiAAL,0.0,0.0,0.0,333335.11,0.0,0.0,333335.11,333335.11,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,2023Q4W-2,DEPARTMENT OF NATIONAL DEFENCE,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfKiAAL/view,Canada Region,Canada Enterprise,12,2023-12-15,2023,4,12,18Jul22 Submitted corrective action report CAR response to ITQ  Must wait and see if IBM becomes a qualified supplier
803454,0063h00000DJfQVAA1,0.0,0.0,888136.0,888136.0,888136.0,0.0,888136.0,888136.0,88671.0,2124148.0,0.09984031,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Z TPS,Z Application and Data Management,zOS,z/OS Communication Server,2023Q4W01,THE BANK OF NOVA SCOTIA,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfQVAA1/view,Canada Region,Canada Enterprise,14,2023-12-29,2023,4,12,July 14 Project still on hold  Focus on Project Symphony
10767,0063h00000DJfbvAAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Engage,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,Restricted Use Only - zExpansion Future Opportunities,2023Q4W-2,CANADIAN NATIONAL RAILWAY,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfbvAAD/view,Canada Region,CA Select - C,14,2023-12-31,2023,4,12,
10767,0063h00000DJfbvAAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,Restricted Use Only - zExpansion Future Opportunities,2023Q4W-1,CANADIAN NATIONAL RAILWAY,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfbvAAD/view,Canada Region,CA Select - C,14,2023-12-31,2023,4,12,
10767,0063h00000DJfbvAAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,Restricted Use Only - zExpansion Future Opportunities,2023Q4W01,CANADIAN NATIONAL RAILWAY,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfbvAAD/view,Canada Region,CA Select - C,14,2023-12-31,2023,4,12,
10767,0063h00000DJfbvAAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-01-06 00:00:00,2023,4,14,PQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,Restricted Use Only - zExpansion Future Opportunities,2023Q4W14,CANADIAN NATIONAL RAILWAY,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfbvAAD/view,Canada Region,CA Select - C,14,2023-12-31,2023,4,12,
7445485,0063h00000DJfgdAAD,250000.0,0.0,0.0,250000.0,250000.0,0.0,250000.0,250000.0,9646.0,15175.0,0.03858594,0.0,250000.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Propose,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,2023Q4W01,BANK OF MONTREAL,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJfgdAAD/view,Canada Region,Canada Enterprise,9,2023-11-24,2023,4,11,1002  This PoC is going to be the critical technical validation to winning the ISVA SaaS environment  IBM validated technical win on Sept 22nd PoC to start Oct 18th
7902,0063h00000DJgASAA1,0.0,0.0,0.0,40000.0,0.0,0.0,40000.0,40000.0,168.0,2417.0,0.00422251,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,2023Q4W-1,ENBRIDGE INC.,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgASAA1/view,Canada Region,CA Select - C,11,2023-12-08,2023,4,12,623  Helping customer move their WAS environment Will produce growth in 2023 as they review their new environment needs Looking to invite to Websphere workshop
7662624,0063h00000DJgASAA1,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,247.0,3554.0,0.00494709,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Automation Platform,Application Development & Integration,Application Development,WebSphere Hybrid Edition Withdrawn,2023Q4W-1,ENBRIDGE INC.,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgASAA1/view,Canada Region,CA Select - C,11,2023-12-08,2023,4,12,623  Helping customer move their WAS environment Will produce growth in 2023 as they review their new environment needs Looking to invite to Websphere workshop
6415,0063h00000DJgGjAAL,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,614.0,1696.0,0.01228116,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Design,<1M,Coverage Enterprise,Coverage Enterprise,Americas,Canadian Market,Canada,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),2023Q4W01,ROYAL CANADIAN MOUNTED POLICE,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgGjAAL/view,Canada Region,Canada Enterprise,13,2023-12-18,2023,4,12,CS 01062023  Status Client is very non responsive this is a secret project that they do not share anything about  They are still testing  Mamoun is involved  Not in this quarter CCNS try to get status update from Vincent
2269031,0063h00000DJgTuAAL,0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,2023-04-01 00:00:00,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Canadian Market,Canada,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,2023Q4W-2,GILDAN ACTIVEWEAR INC,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgTuAAL/view,Canada Region,CA Select - C,13,2023-12-23,2023,4,12,20210211 Presentation CP4I to OpsDevOPs IT Manager Next Step Schedule a demo  10312022  Delayed due to JD Edwards EnterpriseOne project
2269031,0063h00000DJgTuAAL,0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,1126.0,16202.0,0.00450794,0.0,0.0,2023-07-01 00:00:00,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Canadian Market,Canada,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,2023Q4W-1,GILDAN ACTIVEWEAR INC,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgTuAAL/view,Canada Region,CA Select - C,13,2023-12-23,2023,4,12,20210211 Presentation CP4I to OpsDevOPs IT Manager Next Step Schedule a demo  10312022  Delayed due to JD Edwards EnterpriseOne project
2269031,0063h00000DJgTuAAL,0.0,0.0,0.0,250000.0,0.0,0.0,250000.0,250000.0,1540.0,4156.0,0.00616364,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Canadian Market,Canada,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,2023Q4W01,GILDAN ACTIVEWEAR INC,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgTuAAL/view,Canada Region,CA Select - C,13,2023-12-23,2023,4,12,20210211 Presentation CP4I to OpsDevOPs IT Manager Next Step Schedule a demo  10312022  Delayed due to JD Edwards EnterpriseOne project
7599385,0063h00000DJgV8AAL,0.0,0.0,128000.0,128000.0,128000.0,128000.0,128000.0,128000.0,12318.0,21976.0,0.09623455,0.0,0.0,2023-10-07 00:00:00,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Trinidad,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,2023Q4W01,Point Lisas Industrial Port,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000DJgV8AAL/view,Caribbean Region,Caribbean Select,10,2023-11-30,2023,4,11,18th Sep  Customer to make the decision on the RFP by 15th OCT
