YEAR,QUARTER,MONTH,GEOGRAPHY,MARKET,COUNTRY,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,REVENUE,GROSS_PROFIT,REGION,BRANCH,REVENUE_PY,GROSS_PROFIT_PY,REVENUE_PPY,GROSS_PROFIT_PPY
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Asset Lifecycle Management,TRIRIGA,0.0,0.0,Italy Region,IT Non Sales,582.6300048828125,582.6300048828125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,87550.18,87550.18,Italy Region,IT Non Sales,355852.6875,355852.6875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Observability Portfolio,Operations Insights,275342.86,275342.86,Italy Region,IT Non Sales,59348.1796875,59348.1796875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Observability Portfolio,Workload Automation,28985.65,28985.65,Italy Region,IT Non Sales,83722.28125,83722.28125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,4104.18,4104.18,Italy Region,IT Non Sales,70558.2578125,70558.2578125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,AI Productivity,Business Analytics,Planning Analytics,54.02,54.02,Italy Region,IT Non Sales,76799.8125,76799.8125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,AI Productivity,Business Analytics,SPSS Modeler,798.76,798.76,Italy Region,IT Non Sales,3090.199951171875,3090.199951171875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,AI Productivity,Workflow Automation,Business Automation Workflow,132.58,132.58,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,AI Productivity,Workflow Automation,Cloud Pak for Business Automation,37842.73,37842.73,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Content Management,Content Manager (CM8),17404.63,17404.63,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Content Management,Content Manager On Demand,1312.1,1312.1,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Content Management,Filenet Content Manager,5575.14,5575.14,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Integration,Data Fabric Ecosystem & Emerging,0.0,0.0,Italy Region,IT Non Sales,6.039999961853027,6.039999961853027,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Integration,Data Replication,3850.7,3850.7,Italy Region,IT Non Sales,18107.470703125,18107.470703125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Integration,DataStage,10815.43,10815.43,Italy Region,IT Non Sales,216094.234375,216094.234375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,Cloud Pak for Data,18.66,18.66,Italy Region,IT Non Sales,363.3999938964844,363.3999938964844,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,0.0,0.0,Italy Region,IT Non Sales,2856.2099609375,2856.2099609375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,Master Data Management,0.0,0.0,Italy Region,IT Non Sales,1912.010009765625,1912.010009765625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,Optim,107.45,107.45,Italy Region,IT Non Sales,1140.68994140625,1140.68994140625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,0.0,0.0,Italy Region,IT Non Sales,27.649999618530273,27.649999618530273,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,294.91,294.91,Italy Region,IT Non Sales,414.6199951171875,414.6199951171875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,Db2,31546.74,31546.74,Italy Region,IT Non Sales,111441.5625,111441.5625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,Informix,10.88,10.88,Italy Region,IT Non Sales,907.9500122070312,907.9500122070312,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases for z/OS,Db2 Tools for Z,220.26,220.26,Italy Region,IT Non Sales,299.2699890136719,299.2699890136719,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Power TPS,Power TPS Market,Power TPS Portfolio,Power Compilers,137.25,137.25,Italy Region,IT Non Sales,2190.39990234375,2190.39990234375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,5202.68,5202.68,Italy Region,IT Non Sales,41.220001220703125,41.220001220703125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect,29410.94,29410.94,Italy Region,IT Non Sales,189364.3125,189364.3125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect Plus (inc CDM & Sentinel),0.0,0.0,Italy Region,IT Non Sales,6527.77001953125,6527.77001953125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Suite,1542.92,1542.92,Italy Region,IT Non Sales,13692.1298828125,13692.1298828125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Cloud Object Storage SW (TPS),0.0,0.0,Italy Region,IT Non Sales,35742.890625,35742.890625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),85.92,85.92,Italy Region,IT Non Sales,2623.139892578125,2623.139892578125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage DS8K SW (TPS),14.87,14.87,Italy Region,IT Non Sales,441.82000732421875,441.82000732421875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Non Sales,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,12613.68,12613.68,Italy Region,IT Non Sales,63858.859375,63858.859375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,1944.62,1944.62,Italy Region,IT Non Sales,21912.859375,21912.859375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-34989.59,Italy Region,IT Non Sales,0.0,-22629.779296875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application Development,Z Application Development Tools,IDzEE & ADFz,13.67,13.67,Italy Region,IT Non Sales,1082.3699951171875,1082.3699951171875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application Development,Z Application Development Tools,Test Tools - TAZ,422.93,422.93,Italy Region,IT Non Sales,1095.030029296875,1095.030029296875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application Development,Z Host Software,Encore,187.64,187.64,Italy Region,IT Non Sales,7089.06982421875,7089.06982421875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application Development,Z Host Software,Host Integration (HATS and HACP),9686.65,9686.65,Italy Region,IT Non Sales,65752.3984375,65752.3984375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application and Data Management,Z Application Integration,CICS Transaction Gateway,640.88,640.88,Italy Region,IT Non Sales,2640.47998046875,2640.47998046875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application and Data Management,Z Application Integration,TXSeries,74.56,74.56,Italy Region,IT Non Sales,2474.889892578125,2474.889892578125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application and Data Management,Z Application and Data,TPF,0.0,0.0,Italy Region,IT Non Sales,24.709999084472656,24.709999084472656,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,DevOps,85915.77,85915.77,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,268.62,268.62,Italy Region,IT Select Centro Sud,1303.8599853515625,1303.8599853515625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,MQ,4512.56,4512.56,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",0.0,0.0,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,39710.33,39710.33,Italy Region,IT Select Centro Sud,167915.5,167915.5,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),21093.18,21093.18,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,0.0,0.0,Italy Region,IT Select Centro Sud,45742.8515625,45742.8515625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Observability Portfolio,IT Automation Heritage,0.0,0.0,Italy Region,IT Select Centro Sud,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z Application and Data Management,Z Application Integration,IBM Z and Cloud Modernization Stack,0.0,0.0,France Region,FR Strategic,1173959.0,1173959.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z Application and Data Management,Z Application Integration,z/OS Connect Enterprise Edition,0.0,0.0,France Region,FR Strategic,200994.046875,200994.046875,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Observability and Automation,Z APM Connect,0.0,0.0,France Region,FR Strategic,40076.328125,40076.328125,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Observability and Automation,Z IT Automation,0.0,0.0,France Region,FR Strategic,-202904.0,-202904.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Observability and Automation,Z IT Monitoring,0.0,0.0,France Region,FR Strategic,-164788.78125,-164788.78125,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Observability and Automation,Z Service Automation Suite,0.0,0.0,France Region,FR Strategic,810950.125,810950.125,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Performance Analysis and Optimization,Z Log and Data Analytics,0.0,0.0,France Region,FR Strategic,57760.0,57760.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,Z IT Operations Management,Z Storage Software,Z Storage Management,0.0,0.0,France Region,FR Strategic,39080.0,39080.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Application Development & Integration,Application Development,DevOps,0.0,0.0,France Region,Unassigned,15768.8798828125,15768.8798828125,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Application Development & Integration,Application Development,Spectrum High Performance Computing,0.0,0.0,France Region,Unassigned,-2.7300000190734863,-2.7300000190734863,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,0.0,0.0,France Region,Unassigned,-1.4900000095367432,-1.4900000095367432,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),-25575.86,-25575.86,France Region,Unassigned,-22828.580078125,-22828.580078125,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",-2417.92,-2436.92,France Region,Unassigned,-10069.650390625,-10069.650390625,0.0,0.0
2023,4,10,EMEA,France Market,France,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Sustainability Software Top-BP Rebates, Acctg Miscodes (AUO)",-41238.61,-41238.61,France Region,Unassigned,-36569.48828125,-36569.48828125,0.0,0.0
2023,4,10,EMEA,France Market,France,Data Platform,Data Fabric,Content Management,Business Automation Top (AUO),-1.18,-1.18,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Data Platform,Data Fabric,Data Intelligence,Decision Optimization,-8047.44,-8047.44,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,0.0,0.0,France Region,Unassigned,579.6300048828125,579.6300048828125,0.0,0.0
2023,4,10,EMEA,France Market,France,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Data Platform Top (AUO),159797.28,159765.28,France Region,Unassigned,-39771.2890625,-39790.2890625,0.0,0.0
2023,4,10,EMEA,France Market,France,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,-37.55,-37.55,France Region,Unassigned,-132.77999877929688,-132.77999877929688,0.0,0.0
2023,4,10,EMEA,France Market,France,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),-6761.1,-6761.1,France Region,Unassigned,-8756.259765625,-8756.259765625,0.0,0.0
2023,4,10,EMEA,France Market,France,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Cloud Object Storage SW (TPS),0.0,0.0,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),-213.35,-213.35,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,1097.95,1097.95,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,1341.94,1341.94,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,France Market,France,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-317011.91,France Region,Unassigned,0.0,318935.90625,0.0,0.0
2023,4,10,EMEA,France Market,France,Z TPS,zTPS Operations / Services Market,zTPS Operations / Services,"zTPS Top - Acctg Adj, BP Rebates (AUO)",-13.18,-13.18,France Region,Unassigned,-262.3800048828125,-262.3800048828125,0.0,0.0
2023,4,10,EMEA,France Market,France Top,Unassigned,Unassigned,Unassigned,Unassigned,0.0,0.0,France Region,Unassigned,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,DevOps,1201.48,1201.48,Italy Region,IT Enterprise,909.780029296875,909.780029296875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,10.16,10.16,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",0.0,0.0,Italy Region,IT Enterprise,11420.009765625,11420.009765625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,100307.3,84476.1,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),508891.37,508891.37,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,0.0,0.0,Italy Region,IT Enterprise,2278.909912109375,2278.909912109375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Observability Portfolio,Cloud Pak for AIOps,10228.96,10228.96,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Data Intelligence,SPSS Statistics,3459.45,3459.45,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,Cloudera & Hadoop,99736.94,99736.94,Italy Region,IT Enterprise,285423.28125,285423.28125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,Db2,33528.41,33528.41,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Data Platform,Data Fabric,Databases,MongoDB,0.0,0.0,Italy Region,IT Enterprise,814414.4375,814414.4375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Power TPS,Power TPS Market,Power TPS Portfolio,Power Middleware,2456.56,2456.56,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Storage Top SW (TPS)(AUO),0.0,0.0,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage Tape SW Market,Storage Tape SW,Storage Archive,0.0,0.0,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Cloud Object Storage SW (TPS),-609.54,-609.54,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Data and AI SW Market,Storage for Data and AI SW,Storage Scale SW (TPS),0.0,0.0,Italy Region,IT Enterprise,17992.240234375,17992.240234375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS5xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),50.88,50.88,Italy Region,IT Enterprise,50.880001068115234,50.880001068115234,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,0.0,0.0,Italy Region,IT Enterprise,-122.91000366210938,-122.91000366210938,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Italy Region,IT Enterprise,-675.5499877929688,-675.5499877929688,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Spectrum Accelerate,0.0,0.0,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Unassigned,Unassigned,Unassigned,Unassigned,0.0,-379694.09,Italy Region,IT Enterprise,0.0,-341723.90625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Z TPS,Z Application Development,Z Host Software,Host Integration (HATS and HACP),3956.79,3956.79,Italy Region,IT Enterprise,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,Cloud Pak for Applications,39.46,39.46,Italy Region,IT Non Sales,53.56999969482422,53.56999969482422,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,DevOps,2408.01,2408.01,Italy Region,IT Non Sales,19357.9296875,19357.9296875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,Legacy App Services,13.78,13.78,Italy Region,IT Non Sales,2725.27001953125,2725.27001953125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,Spectrum High Performance Computing,356.52,356.52,Italy Region,IT Non Sales,630.77001953125,630.77001953125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,WebSphere Application Server,63899.25,63899.25,Italy Region,IT Non Sales,119620.09375,119620.09375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Development,WebSphere Maintenance Mode,0.0,0.0,Italy Region,IT Non Sales,13775.23046875,13775.23046875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,App Connect,17.4,17.4,Italy Region,IT Non Sales,497.17999267578125,497.17999267578125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,Aspera,0.0,0.0,Italy Region,IT Non Sales,2.740000009536743,2.740000009536743,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,Cloud Pak for Integration,6277.18,6277.18,Italy Region,IT Non Sales,73502.34375,73502.34375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,"Financial Transactions,Payments & Insights",0.0,0.0,Italy Region,IT Non Sales,7127.580078125,7127.580078125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,MQ,0.0,0.0,Italy Region,IT Non Sales,1609.0,1609.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Application Integration,WebSphere Service Registry/Repository,2147.65,2147.65,Italy Region,IT Non Sales,20400.66015625,20400.66015625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,B2B Integration,Sterling B2B Integration,7897.79,7897.79,Italy Region,IT Non Sales,15806.5595703125,15806.5595703125,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,B2B Integration,Sterling Managed File Transfer,23502.43,23502.43,Italy Region,IT Non Sales,5605.72998046875,5605.72998046875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,B2B Integration,Sterling Transformation Extender,0.0,0.0,Italy Region,IT Non Sales,102797.546875,102797.546875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Engineering Lifecycle Management Suite,5198.86,5198.86,Italy Region,IT Non Sales,6145.10009765625,6145.10009765625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Automation Top (AUO),0.0,0.0,Italy Region,IT Non Sales,232278.59375,232278.59375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),IOC Withdrawn,0.0,0.0,Italy Region,IT Non Sales,210.0399932861328,210.0399932861328,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),"Partner Rebates, Unassigned, Miscds, Other (AUO)",1193.02,1193.02,Italy Region,IT Non Sales,6077.5,6077.5,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Watson FSS Top (AUO),0.0,0.0,Italy Region,IT Non Sales,3781.590087890625,3781.590087890625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,3077.96,3077.96,Italy Region,IT Non Sales,9677.33984375,9677.33984375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Governance,0.0,0.0,Italy Region,IT Non Sales,806.739990234375,806.739990234375,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),18017.56,18017.56,Italy Region,IT Non Sales,84578.5390625,84578.5390625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Asset Lifecycle Management,Enterprise Asset Management Top (AUO),170.04,170.04,Italy Region,IT Non Sales,9080.73046875,9080.73046875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Automation Platform,Technology Business Management,Asset Lifecycle Management,Maximo,2237.01,2237.01,Italy Region,IT Non Sales,2221.360107421875,2221.360107421875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS7xxx SW - Legacy (TPS),77.84,77.84,Italy Region,IT Select Partners,77.83999633789062,77.83999633789062,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage FlashSystem FS9xxx SW - Legacy (TPS),0.0,0.0,Italy Region,IT Select Partners,0.0,0.0,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Insights/Pro & Spectrum Control,0.0,0.0,Italy Region,IT Select Partners,1244.699951171875,1244.699951171875,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Storage for Primary Block SW Market,Storage for Primary Block SW,Storage Virtualize,0.0,0.0,Italy Region,IT Select Partners,29080.619140625,29080.619140625,0.0,0.0
2023,4,10,EMEA,Italy Market,Italy,Storage TPS,Traditional Distributed External Storage SW Market,Traditional Distributed External Storage SW,Spectrum Accelerate,0.0,0.0,Italy Region,IT Select Partners,0.0,0.0,0.0,0.0
