CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION,CALL_PY,WON_PY,UPSIDE_PY,QUALIFY_PLUS_PY,PROPOSE_PLUS_PY,NEGOTIATE_PLUS_PY,OPEN_PIPELINE_PY,VALUE_PY,PPA_PY,PPV_PY,HIGH_PWP_OUT_CALL_PY,LOW_PWP_IN_CALL_PY,CALL_PPY,WON_PPY,UPSIDE_PPY,QUALIFY_PLUS_PPY,PROPOSE_PLUS_PPY,NEGOTIATE_PLUS_PPY,OPEN_PIPELINE_PPY,VALUE_PPY,PPA_PPY,PPV_PPY,HIGH_PWP_OUT_CALL_PPY,LOW_PWP_IN_CALL_PPY
0.0,0.0,0.0,13333.0,0.0,0.0,13333.0,13333.0,135.0,335.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
80000.0,0.0,0.0,80000.0,80000.0,0.0,80000.0,80000.0,1374.0,3779.0,0.0,80000.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,84394.0,0.0,0.0,84394.0,84394.0,496.0,5776.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,71666.0,0.0,0.0,71666.0,71666.0,289.0,726.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,20777.0,0.0,0.0,20777.0,20777.0,91.0,250.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,102499.0,0.0,0.0,102499.0,102499.0,723.0,8404.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,260000.0,0.0,0.0,260000.0,260000.0,4988.0,13718.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
27181.0,27181.0,0.0,0.0,0.0,0.0,0.0,27181.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,5000.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,32184.65,32184.65,32184.65,32184.65,32184.65,32184.65,15039.0,41362.0,0.0,0.0,2024,2,1,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,14675.0,0.0,0.0,14675.0,14675.0,1035.0,2845.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
11000.0,0.0,0.0,11000.0,11000.0,11000.0,11000.0,11000.0,4258.0,10616.0,0.0,0.0,2024,2,1,CQ,W,Closing,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,1142.0,2847.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
10747.0,10747.0,0.0,0.0,0.0,0.0,0.0,10747.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,566.0,0.0,0.0,0.0,2024,2,1,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,14113.0,38816.0,0.0,0.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,42805.0,0.0,0.0,42805.0,42805.0,632.0,7346.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,143153.0,0.0,0.0,143153.0,143153.0,1157.0,3179.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
57000.0,57000.0,0.0,0.0,0.0,0.0,0.0,57000.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,23009.0,0.0,0.0,23009.0,23009.0,511.0,1405.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,70000.0,0.0,0.0,70000.0,70000.0,305.0,838.0,0.0,0.0,2024,2,1,CQ,W,Design,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,645334.0,645334.0,645334.0,0.0,645334.0,645334.0,74230.0,204162.0,0.0,0.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,206000.0,0.0,0.0,206000.0,206000.0,4709.0,54756.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,87370.0,0.0,0.0,87370.0,87370.0,1409.0,3873.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
96436.0,96436.0,0.0,0.0,0.0,0.0,0.0,96436.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,105000.0,0.0,0.0,105000.0,105000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,61333.0,0.0,0.0,61333.0,61333.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,3250.0,0.0,0.0,3250.0,3250.0,97.0,266.0,0.0,0.0,2024,2,1,CQ,W,Design,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,54.0,0.0,0.0,0.0,2024,2,-1,NQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,135000.0,135000.0,5618.0,0.0,0.0,0.0,2024,2,1,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,8333.0,0.0,0.0,8333.0,8333.0,202.0,2348.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,39657.0,0.0,0.0,39657.0,39657.0,2199.0,6047.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4190.0,10447.0,0.0,0.0,2024,2,1,CQ,W,Negotiate,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,35000.0,35000.0,35000.0,0.0,35000.0,35000.0,6569.0,16378.0,0.0,0.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
182822.0,182822.0,0.0,0.0,0.0,0.0,0.0,182822.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,2795.0,32500.0,0.0,0.0,2024,2,-1,NQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,500000.0,6781.0,18650.0,0.0,0.0,2024,2,1,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,24600.0,24600.0,24600.0,0.0,24600.0,24600.0,357.0,4151.0,0.0,0.0,2024,2,-1,NQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,17566.0,48313.0,0.0,0.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,134133.0,0.0,0.0,134133.0,134133.0,360.0,4185.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,187298.0,0.0,0.0,187298.0,187298.0,2541.0,6986.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
33922.0,33922.0,0.0,0.0,0.0,0.0,0.0,33922.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,20.0,0.0,0.0,0.0,2024,2,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,61333.0,0.0,0.0,61333.0,61333.0,249.0,2895.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,42000.0,0.0,0.0,42000.0,42000.0,274.0,753.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
6363.6,6363.6,0.0,0.0,0.0,0.0,0.0,6363.6,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,480000.0,0.0,0.0,480000.0,480000.0,981.0,3541.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Industrial Strategic,Data Platform,Data Fabric,Data Integration,Databand,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,8000.0,0.0,0.0,8000.0,8000.0,55.0,1203.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Tech Strategic,Data Platform,Data Fabric,Data Integration,Databand,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,885.0,2434.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,US Tech Strategic,Data Platform,Data Fabric,Data Integration,Databand,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,13143.17,0.0,0.0,13143.17,13143.17,60.0,173.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,South Africa,South Africa Region,ZA Select Territory,Data Platform,Data Fabric,Data Integration,Databand,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,4545.0,4545.0,12.0,0.0,0.0,0.0,2024,2,1,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,14545.0,0.0,0.0,14545.0,14545.0,35.0,406.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,63.0,173.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
3012.0,3012.0,0.0,0.0,0.0,0.0,0.0,3012.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,19800.0,0.0,0.0,19800.0,19800.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,28061.0,28061.0,28061.0,28061.0,28061.0,28061.0,2317.0,6372.0,0.0,0.0,2024,2,1,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
31106.0,31106.0,0.0,0.0,0.0,0.0,0.0,31106.0,0.0,0.0,0.0,0.0,2024,2,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W14,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,76.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,90.0,247.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,2024,2,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-2,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,9.0,0.0,0.0,0.0,2024,2,1,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,136000.0,136000.0,136000.0,0.0,136000.0,136000.0,16917.0,46528.0,0.0,0.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,4500.0,0.0,0.0,4500.0,4500.0,4.0,46.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,450000.0,0.0,0.0,450000.0,450000.0,8452.0,30512.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
5000.0,0.0,5832.72,10832.72,10832.72,0.0,10832.72,10832.72,2365.0,0.0,0.0,5000.0,2024,2,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,4513.0,52477.0,0.0,0.0,2024,2,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W-1,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,170000.0,0.0,0.0,170000.0,170000.0,17576.0,48341.0,0.0,0.0,2024,2,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Data Platform,Data Fabric,Databases,Db2,2024Q2W01,,,,,,,,,,,,,,,,,,,,,,,,
