SK_LINE_ITEM,OPPORTUNITY_NUMBER,ACCOUNT_NAME,CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,PWP,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,DATE,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,LINK_TO_ISC,SALES_WEEK_DESCRIPTION,BRANCH,CLOSE_DATE,CLOSE_YEAR,CLOSE_QUARTER,CLOSE_MONTH,CLOSE_WEEK,NEXT_STEP
9065262,0063h00000MDTauAAH,APPLIED MATERIALS INC,0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,120.0,219.0,0.00601202,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Log Insights Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTauAAH/view,2024Q3W06,15. CA-GU-HI-MP Hub,2024-09-06,2024,3,9,10,081 SLW Reached out again to BP for update
8866841,0063h00000MDTjwAAH,MATERIAS PRIMAS MONTERREY,0.0,0.0,0.0,60000.0,0.0,0.0,60000.0,60000.0,634.0,805.0,0.01058305,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Mexico,Mexico Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,VMware Managed and Solutions,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTjwAAH/view,2024Q3W06,Mexico Select,2024-09-27,2024,3,9,13,
9257964,0063h00000MDTkpAAH,WISYNCO GROUP LIMITED,0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,225.0,281.0,0.01126446,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Digital,Americas,Canadian Market,Jamaica,Caribbean Region,Data Platform,Data Fabric,Data Security,Guardium Data Protection,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTkpAAH/view,2024Q3W06,Caribbean Select,2024-09-26,2024,3,9,13,71024 connect week of 715 of statuts of GKLM labs implementation with Newtown Harper  Innocative
8867121,0063h00000MDTl9AAH,SUNSTATES SECURITY LLC,0.0,0.0,0.0,1440.0,0.0,0.0,1440.0,1440.0,42.0,76.0,0.02972287,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTl9AAH/view,2024Q3W06,05. NC-SC Hub,2024-08-30,2024,3,8,9,726  Pushing deal out until next meeting with client 711  Client interested in buying 100200 TV 523  Call set for June 12th 424  Demo set for 424
8867122,0063h00000MDTmhAAH,NORFOLK SOUTHERN CORP,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,409.0,620.0,0.00273012,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Industry Market,US Industry,US Industry Region,Data Platform,AI Productivity,AI Assistants,Watson Discovery Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTmhAAH/view,2024Q3W06,US Dist Strategic,2024-09-30,2024,3,9,14,85 Budget N Timing N Reached out to Courtney Massey proc mngr to introduce myself and setup a call Amy said its unlikely to close but worth connecting with Courtney to see if anythings changed
8867827,0063h00000MDTqxAAH,JOHN B SANFILIPPO & SON INC,0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,239.0,367.0,0.00478921,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Technology Business Management,Asset Lifecycle Management,Supply Chain Intelligence Suite Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTqxAAH/view,2024Q3W06,10. IL-WI Hub,2024-09-17,2024,3,9,12,
8867439,0063h00000MDTrgAAH,ACE HARDWARE CORPORATION,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Security Threat Management,Security Threat Mgmt,Security Randori ASM,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTrgAAH/view,2024Q3W06,10. IL-WI Hub,2024-08-30,2024,3,8,9,
8866843,0063h00000MDTsjAAH,HIGHMARK INC,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,1028.0,1368.0,0.00685471,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTsjAAH/view,2024Q3W06,HIGHMARK,2024-09-13,2024,3,9,11,315  Met with Deb Duffy and John Gabrick on Monday 311 They are regrouping internally and will circle back on use case to explore CE
8867010,0063h00000MDTsjAAH,HIGHMARK INC,0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,1345.0,1791.0,0.00896951,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,Americas,US Public Market,US Public,US Public Top Account Region,Data Platform,AI Productivity,AI Assistants,watsonx Assistant Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTsjAAH/view,2024Q3W06,HIGHMARK,2024-09-13,2024,3,9,11,315  Met with Deb Duffy and John Gabrick on Monday 311 They are regrouping internally and will circle back on use case to explore CE
9014274,0063h00000MDTt8AAH,Stellarus LLC.,0.0,0.0,0.0,425000.0,0.0,0.0,425000.0,425000.0,2478.0,3786.0,0.00583127,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,Data Platform,Data Fabric,Data Integration,Databand,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTt8AAH/view,2024Q3W06,15. CA-GU-HI-MP Hub,2024-09-26,2024,3,9,13,8824 LOB wans to move forward but leadership requiring a POC Data observability environmental analysis and choose the technology for cloud This would occur 4Q this year Meeting next week with Brijesh
8867125,0063h00000MDTtIAAX,SERVICO NACIONAL DE APRENDIZAG,0.0,0.0,0.0,15000.0,0.0,0.0,15000.0,15000.0,64.0,87.0,0.0043149,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Brazil,Brazil Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Privilege,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTtIAAX/view,2024Q3W06,Brazil Select,2024-09-30,2024,3,9,14,
8857973,0063h00000MDRXVAA5,THAI GYPSUM PRODUCTS PUBLIC,0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,452.0,536.0,0.03618415,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Thailand,ASEAN Region,Data Platform,AI Productivity,Business Analytics,Planning Analytics,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRXVAA5/view,2024Q3W06,Thailand Select,2024-09-05,2024,3,9,10,
8858135,0063h00000MDRXVAA5,THAI GYPSUM PRODUCTS PUBLIC,0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,151.0,179.0,0.01209329,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Thailand,ASEAN Region,Data Platform,AI Productivity,Business Analytics,Cognos Analytics,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRXVAA5/view,2024Q3W06,Thailand Select,2024-09-05,2024,3,9,10,
8858546,0063h00000MDRXaAAP,PTT PUBLIC CO. LTD,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,82.0,97.0,0.00827856,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Thailand,ASEAN Region,Data Platform,AI/ML Ops,AI Governance,OpenPages,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRXaAAP/view,2024Q3W06,Thailand Select,2024-09-05,2024,3,9,10,
8858081,0063h00000MDRbXAAX,T.C.TICARET BAKANLIGI,15000.0,0.0,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,8349.0,9772.0,0.55662852,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Turkiye Sub,Türkiye Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRbXAAX/view,2024Q3W06,TR Select Territory,2024-08-15,2024,3,8,7,
8859574,0063h00000MDRhfAAH,IGFEJ - Instituto de Gestão,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,80000.0,272.0,0.0,0.00340436,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Portugal,SPGI Region,Data Platform,AI/ML Ops,AI Tools,watsonx.ai,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRhfAAH/view,2024Q3W06,PT Select Territory,2024-07-31,2024,3,7,5,
8859575,0063h00000MDRiJAAX,MBSB BANK BERHAD,0.0,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,3861.0,9984.0,0.07723094,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Malaysia,ASEAN Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,MaaS360 Mobile Security and Management,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRiJAAX/view,2024Q3W06,Malaysia Select,2024-09-26,2024,3,9,13,
9118292,0063h00000MDRjCAAX,AOK-Bundesverband eGbR -,48000.0,48000.0,0.0,0.0,0.0,0.0,0.0,48000.0,47357.0,69404.0,0.9866115,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Won,<1M,Coverage Strategic,Coverage Strategic,EMEA,DACH Market,Germany,DACH Region,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar Suite (Software),https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRjCAAX/view,2024Q3W06,DE Strategic,2024-07-15,2024,3,7,3,20240417 Signing expected for end of June  20240311 Consulting leading brand to prepare proposal SQO for Qradar approved
8875458,0063h00000MDRlDAAX,STAR SYSTEMS (INDIA) PRIVATE,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,21.0,0.0,0.02181721,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,IaaS Classic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRlDAAX/view,2024Q3W06,ISA South & Sri Lanka,2024-07-30,2024,3,7,5,
8860057,0063h00000MDRpoAAH,NORTH YORKSHIRE COUNTY COUNCIL,0.0,0.0,0.0,15500.0,0.0,0.0,15500.0,15500.0,57.0,0.0,0.00368724,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,EMEA,UKI Market,United Kingdom,UKI Region,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRpoAAH/view,2024Q3W06,UKI Select Territory,2024-09-09,2024,3,9,11,
8860407,0063h00000MDRrBAAX,MEHISH COMPUTER SERVICES LTD.,0.0,0.0,0.0,1668.0,0.0,0.0,1668.0,1668.0,7.0,8.0,0.00451338,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,Data Platform,Data Fabric,Data Security,Guardium Hosted Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRrBAAX/view,2024Q3W06,IL Select Territory,2024-09-30,2024,3,9,14,
8860538,0063h00000MDRrGAAX,NEZIVIM (W/O ORDER PURPOSES),0.0,0.0,0.0,1250.0,0.0,0.0,1250.0,1250.0,5.0,6.0,0.00451338,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Israel (SEMEA Sub),SPGI Region,Data Platform,Data Fabric,Data Security,Guardium Hosted Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRrGAAX/view,2024Q3W06,IL Select Territory,2024-09-30,2024,3,9,14,
8859130,0063h00000MDRv8AAH,VIRGIN MEDIA LIMITED,0.0,0.0,0.0,51666.17,0.0,0.0,51666.17,51666.17,362.0,448.0,0.00701996,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,UKI Market,United Kingdom,UKI Region,Automation Platform,Technology Business Management,IT Financial Management,Apptio,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRv8AAH/view,2024Q3W06,UK Strategic,2024-09-11,2024,3,9,11,
8859959,0063h00000MDRv8AAH,VIRGIN MEDIA LIMITED,0.0,0.0,0.0,51666.17,0.0,0.0,51666.17,51666.17,426.0,527.0,0.00824795,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,UKI Market,United Kingdom,UKI Region,Automation Platform,Technology Business Management,FinOps,Cloudability,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRv8AAH/view,2024Q3W06,UK Strategic,2024-09-11,2024,3,9,11,
8860490,0063h00000MDRv8AAH,VIRGIN MEDIA LIMITED,0.0,0.0,0.0,51667.72,0.0,0.0,51667.72,51667.72,251.0,311.0,0.00486558,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,UKI Market,United Kingdom,UKI Region,Automation Platform,Technology Business Management,IT Financial Management,Targetprocess,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRv8AAH/view,2024Q3W06,UK Strategic,2024-09-11,2024,3,9,11,
9367365,0063h00000MDRw1AAH,SAPUTO INC,80000.0,0.0,0.0,80000.0,80000.0,0.0,80000.0,80000.0,19667.0,24612.0,0.24584298,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,Canadian Market,Canada,Canada Region,Automation Platform,Security Threat Management,Security Threat Mgmt,QRadar SIEM,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDRw1AAH/view,2024Q3W06,CA Select - C,2024-09-27,2024,3,9,13,0724 Im preparing an unsolicited offer  to present while waiting to get a date to meet heir execs to do a road Map following PAN acquisition Next step Asking client to place the order for this 4k EPS before August 15thuly
8861982,0063h00000MDS82AAH,CENOVUS ENERGY INC,0.0,0.0,66666.66,66666.66,66666.66,0.0,66666.66,66666.66,7878.0,10403.0,0.11817542,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,Canadian Market,Canada,Canada Region,Automation Platform,Application Development & Integration,Application Integration,Aspera,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDS82AAH/view,2024Q3W06,CA Select - C,2024-09-19,2024,3,9,12,6262024 JH Technology decision determined to proceed with Aspera Contact with budget signing authority away until July TSR reached out for an in Q favor but its stuck without project sign off They are PO driven so signed quote wasnt an option
8861107,0063h00000MDSB1AAP,ST. FRANCIS XAVIER UNIVERSITY,0.0,0.0,0.0,33333.33,0.0,0.0,33333.33,33333.33,157.0,0.0,0.00473887,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,Canadian Market,Canada,Canada Region,Storage TPS,Storage for Data Resiliency SW Market,Storage for Data Resiliency SW,Storage Protect,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSB1AAP/view,2024Q3W06,CA Select - C,2024-08-30,2024,3,8,9,
8874574,0063h00000MDSBVAA5,GREEN TRUCK FARMS LLC,0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,257.0,392.0,0.00859451,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,Data Platform,AI Productivity,Business Analytics,Planning Analytics,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSBVAA5/view,2024Q3W06,01. MA-ME-NH-RI-VT Hub,2024-09-03,2024,3,9,10,0311 Passing to TechD Brian engaged to best assist to move deal fwd  discovery call 314 1030a11am est
8860605,0063h00000MDSCdAAP,TAKEDA PHARMACEUTICALS NORTH,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,45.0,0.0,0.00090932,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Data Platform,Data Fabric,Data Security,Guardium Hosted Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSCdAAP/view,2024Q3W06,10. IL-WI Hub,2024-09-27,2024,3,9,13,Aspirational Deal 716 Cortez met with Takeda leadership at THINK Working on scheduling time with the correct teams at Takeda With more moving to cloud and industry regulations
8860656,0063h00000MDSGQAA5,BANCO UNION S.A.,0.0,0.0,0.0,16668.0,0.0,0.0,16668.0,16668.0,144.0,265.0,0.00865506,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,Automation Platform,Application Development & Integration,Application Integration,API Connect,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSGQAA5/view,2024Q3W06,North SSA Select,2024-08-29,2024,3,8,9,
8861377,0063h00000MDSGQAA5,BANCO UNION S.A.,0.0,0.0,0.0,16666.0,0.0,0.0,16666.0,16666.0,173.0,318.0,0.01040419,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,Automation Platform,Application Development & Integration,Application Integration,App Connect,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSGQAA5/view,2024Q3W06,North SSA Select,2024-08-29,2024,3,8,9,
8861346,0063h00000MDSIqAAP,STATE OF WEST VIRGINIA,0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,41.0,75.0,0.00165575,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Privilege,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSIqAAP/view,2024Q3W06,04. DC-DE-MD-WV-VA Hub,2024-09-25,2024,3,9,13,731 Client released bid pricing from competitors and IBM came in at the 2nd lowest price Waiting for client to let us know about next steps NS Meet with client sponsor once down selected
8861389,0063h00000MDSIqAAP,STATE OF WEST VIRGINIA,0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,36.0,65.0,0.00147486,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSIqAAP/view,2024Q3W06,04. DC-DE-MD-WV-VA Hub,2024-09-25,2024,3,9,13,731 Client released bid pricing from competitors and IBM came in at the 2nd lowest price Waiting for client to let us know about next steps NS Meet with client sponsor once down selected
8861448,0063h00000MDSIqAAP,STATE OF WEST VIRGINIA,0.0,0.0,0.0,425000.0,0.0,0.0,425000.0,425000.0,2961.0,5426.0,0.00696809,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Verify Access Withdrawn,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSIqAAP/view,2024Q3W06,04. DC-DE-MD-WV-VA Hub,2024-09-25,2024,3,9,13,731 Client released bid pricing from competitors and IBM came in at the 2nd lowest price Waiting for client to let us know about next steps NS Meet with client sponsor once down selected
8862620,0063h00000MDSPNAA5,KUMPULAN WANG PERSARAAN,0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,183.0,225.0,0.00918009,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Malaysia,ASEAN Region,Automation Platform,Technology Business Management,Observability Portfolio,Instana,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSPNAA5/view,2024Q3W06,Malaysia Select,2024-09-26,2024,3,9,13,Pending tender evaluation
8862852,0063h00000MDSXWAA5,NTT DOCOMO BUSINESS,0.0,0.0,0.0,95238.09,0.0,0.0,95238.09,95238.09,95.0,140.0,0.00100564,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Japan,Japan Market,Japan,Japan Region,Data Platform,AI/ML Ops,AI Governance,watsonx.governance,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSXWAA5/view,2024Q3W06,Japan Enterprise,2024-09-25,2024,3,9,13,
8865700,0063h00000MDSafAAH,PT INDOSAT TBK,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,147.0,196.0,0.01473671,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,ASEAN Market,Indonesia,ASEAN Region,Public Cloud Platform,Public Cloud PaaS,Cloud Native PaaS,Cloud Containers,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSafAAH/view,2024Q3W06,Indonesia Select,2024-08-17,2024,3,8,7,1 Workshop on WatsonX and Cloud satellite   Technical session     2 Use case and Market prioritization   3 Business Model Plan and Discussion  4MoU  Set launching date
8863259,0063h00000MDSdAAAX,ZAVAROVALNICA SAVA D.D.,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,83.0,115.0,0.00830948,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Slovenia,Central & Eastern Europe Territory Region,Automation Platform,Technology Business Management,Observability Portfolio,Instana,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSdAAAX/view,2024Q3W06,CET Select Territory,2024-07-31,2024,3,7,5,
8864319,0063h00000MDSdAAAX,ZAVAROVALNICA SAVA D.D.,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,52.0,72.0,0.0052946,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,"Northern, Central and Eastern Europe Market",Slovenia,Central & Eastern Europe Territory Region,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSdAAAX/view,2024Q3W06,CET Select Territory,2024-07-31,2024,3,7,5,
9409650,0063h00000MDSgsAAH,AYUNTAMIENTO DE MADRID,0.0,0.0,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,7478.0,10140.0,0.09971141,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Negotiate,<1M,Coverage Select,Select TSR,EMEA,SPGI Market,Spain,SPGI Region,Public Cloud Platform,Public Cloud Contracts,Public Cloud Contracts Portfolio,IBM Cloud Subscription (BP & Annuity Use Only),https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDSgsAAH/view,2024Q3W06,ES Select Territory,2024-09-30,2024,3,9,14,
9280873,0063h00000MDTUhAAP,RESPONSIV SOLUTIONS LTD,200000.0,0.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,127267.0,0.0,0.63633993,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Closing,<1M,Coverage Select,Select Build/Service,EMEA,UKI Market,United Kingdom,UKI Region,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,VMware Managed and Solutions,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTUhAAP/view,2024Q3W06,UKI Select Partners,2024-09-30,2024,3,9,14,0908 Call planned for wc 2608 Progressing on track for September close
8864716,0063h00000MDTYUAA5,EL CORTE INGLESS.A,0.0,0.0,0.0,95000.0,0.0,0.0,95000.0,95000.0,1527.0,2012.0,0.01608247,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,SPGI Market,Spain,SPGI Region,Automation Platform,Technology Business Management,IT Financial Management,Apptio,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTYUAA5/view,2024Q3W06,SPGI Strategic,2024-09-30,2024,3,9,14,
8863675,0063h00000MDTYjAAP,TYRENS AB,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,121.0,131.0,0.01216247,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Design,<1M,Coverage Select,Select Digital,EMEA,"Northern, Central and Eastern Europe Market",Sweden,North Region Territory,Public Cloud Platform,Public Cloud IaaS,Extended Enterprise,IaaS Classic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTYjAAP/view,2024Q3W06,SE Select Territory,2024-09-25,2024,3,9,13,ADJ 1203 Meeting Planned with Alexander and Fredrik on 19th to discuss follow up
8866139,0063h00000MDTauAAH,APPLIED MATERIALS INC,0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,239.0,381.0,0.00959599,0.0,0.0,2024-08-10 00:00:00,2024,3,6,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,Automation Platform,Technology Business Management,Observability Portfolio,Turbonomic,https://ibmsc.lightning.force.com/lightning/r/Opportunity/0063h00000MDTauAAH/view,2024Q3W06,15. CA-GU-HI-MP Hub,2024-09-06,2024,3,9,10,081 SLW Reached out again to BP for update
