CALL_AMT,WON_AMT,UPSIDE_AMT,QUALIFY_PLUS_AMT,PROPOSE_PLUS_AMT,NEGOTIATE_PLUS_AMT,OPEN_PIPELINE_AMT,OPPORTUNITY_VALUE,PPV_AMT,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,WEEK,QUARTER,YEAR,SNAPSHOT_LEVEL,RELATIVE_QUARTER_MNEUMONIC,SALES_STAGE,GEOGRAPHY,MARKET,SECTOR,ACCOUNT_TYPE,GROWTH_PLATFORM,SERVICE_LINE,SERVICE_LINE_AREA,OFFERING,DEAL_SIZE,CLIENT_NAME,IBM_GEN_AI_IND,PARTNER_GEN_AI_IND,SALES_WEEK_DESCRIPTION,UT15_NAME,UT17_NAME,UT20_NAME
0.0,0.0,0.0,0.0,0.0,0.0,0,5000000,0,0,0,1,3,2023,W,CQ,Lost,Americas,US Distribution,US Retail,PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Banking & Insurance Transformation,small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,400000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Distribution,US Retail,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Cloud Platform Engineering Services,Infrastructure Services (Consulting and Manage) - Cloud,small,AHOLD DELHAIZE,0,0,2023Q3W14,,,
105000.0,0.0,0.0,1605000.0,0.0,0.0,1605000,1605000,285998,0,105000,1,3,2023,W,CQ,Design,Americas,US Distribution,US Retail,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Quality Engineering Services,Quality Assurance & Testing - Standalone,small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,200000,0,0,0,14,3,2023,W,PQ,Lost,APAC,ANZ,Australia FSS,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",Application Modernization for Industry ISVs Withdrawn,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,300000,0,0,0,14,3,2023,W,PQ,Lost,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,Customer Transformation,Customer Service Transformation and Operations,CT: Intelligent Service Transformation,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,100000,0,0,0,1,3,2023,W,CQ,Lost,APAC,ANZ,Australia FSS,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,Cloud Native App Development,small,AIA GROUP LIMITED,0,0,2023Q3W01,,,
0.0,0.0,100000.0,100000.0,100000.0,0.0,100000,100000,10911,0,0,1,3,2023,W,CQ,Propose,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,AIA GROUP LIMITED,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,500000,0,0,0,14,3,2023,W,PQ,Lost,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,HR & Talent Transformation,HR Technology,HRTT: HR Transformation with Workday,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,50000,0,0,0,14,3,2023,W,PQ,Lost,APAC,GCG,Hong Kong,PREMIER,Business Transformation Services,Industry,Industry Portfolio,IT: Enterprise Strategy,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
290000.0,0.0,0.0,290000.0,290000.0,290000.0,290000,290000,411164,0,0,1,3,2023,W,CQ,Closing,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,AIMAG SPA,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Design,Americas,Canada,Canada Quebec,ELITE,Business Transformation Services,Finance & Supply Chain Transformation,Finance Transformation,FSCT: Finance Transformation,small,AIR CANADA / AIMIA,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,500000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,NCEE,Netherlands,Unassigned,Business Transformation Services,Customer Transformation,Experience Strategy and Design,"CT: Experience Design, Mobile & Spatial Computing",small,AIR FRANCE,0,0,2023Q3W14,,,
0.0,0.0,0.0,500000.0,0.0,0.0,500000,500000,48955,0,0,1,3,2023,W,CQ,Design,APAC,ANZ,New Zealand,Unassigned,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Microsoft Business Applications - Customer,small,AIR NEW ZEALAND LIMITED,0,0,2023Q3W01,,,
185625.0,185625.0,0.0,185625.0,185625.0,185625.0,0,185625,0,0,0,14,3,2023,W,PQ,Won,APAC,ANZ,New Zealand,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,Quality Engineering Services,Quality Assurance & Testing - Standalone,small,AIR NEW ZEALAND LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,350000,0,0,0,14,3,2023,W,PQ,Lost,Americas,Canada,Canada Quebec,PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Acquisition Neudesic Data Svcs - Standalone,small,AIRBUS GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,10000.0,0.0,0.0,10000,10000,196,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,MEA,Southern Africa,Unassigned,Hybrid Cloud Services,Hybrid Cloud Management,IBM AIOps Services,"DevSecOps, AI Ops and Automation with Red Hat",small,AIRPORTS COMPANY SOUTH AFRICA LTD,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,400000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,DACH,DE GOV,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,AKADEMIA - WEST,0,0,2023Q3W14,,,
0.0,0.0,400000.0,400000.0,400000.0,400000.0,400000,400000,56750,0,0,1,3,2023,W,CQ,Negotiate,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Business Transformation Services,Customer Transformation,Experience Strategy and Design,"CT: Experience Design, Mobile & Spatial Computing",small,AL FUTTAIM GROUP,0,0,2023Q3W01,,,
0.0,0.0,133000.0,133000.0,133000.0,133000.0,133000,133000,42250,0,0,1,3,2023,W,CQ,Negotiate,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Quality Engineering Services,Quality Assurance & Testing - Standalone,small,AL FUTTAIM GROUP,0,0,2023Q3W01,,,
50000.0,50000.0,0.0,50000.0,50000.0,50000.0,0,50000,0,0,0,14,3,2023,W,PQ,Won,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - Cloud,small,ALGONQUIN POWER CORPORATION,0,0,2023Q3W14,,,
1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000,1000000,115207,0,1000000,1,3,2023,W,CQ,Design,Americas,Canada,Canada COMM,PREMIER,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,CSS: Threat Mgmt Svcs (Custom Mgd) 6950-21K,small,ALGONQUIN POWER CORPORATION,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Lost,APAC,ANZ,Australia PUB,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,(GBS) Consumer IAM Svcs (C&SI) (cloud) 6950-03O Withdrawn,small,$SME$ SHARON TUNLEY WORLD,0,0,2023Q3W01,,,
667619.0,667619.0,0.0,667619.0,667619.0,667619.0,0,667619,0,0,0,14,3,2023,W,PQ,Won,Japan,JP Banking & Financial Markets,JP BKFM Other,ELITE,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,"OnPrem Application Development, DevOps & Hybrid Integration",small,82 BANK,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,NCEE,Denmark,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Cloud and Technology Strategy,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Denmark,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP ECC,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Denmark,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,NordCloud Hyperscaler Advisory & Build Services - Standalone,small,A.P. MOLLER - MAERSK GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,350000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Business Transformation Services,Customer Transformation,Experience Strategy and Design,CT: Digital Product Engineering,small,A2A,0,0,2023Q3W14,,,
100000.0,100000.0,0.0,100000.0,100000.0,100000.0,0,100000,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Business Transformation Services,Customer Transformation,Experience Strategy and Design,"CT: Experience Design, Mobile & Spatial Computing",small,A2A,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3,2023,W,CQ,Engage,Americas,Canada,Canada PUB,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Modernization for Distributed Apps - No Cloud,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,124225,0,0,0,14,3,2023,W,PQ,Lost,Americas,Canada,Canada PUB,PREMIER,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,XF Threat Intelligence (C&SI) (cloud) 6950-80E Withdrawn,small,AB GOVERNMENT/MINISTRIES,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,250000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,DACH,Switzerland,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,"OnPrem Application Development, DevOps & Hybrid Integration",small,ABB,0,0,2023Q3W01,,,
91372.0,91372.0,0.0,91372.0,91372.0,91372.0,0,91372,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,DACH,DE COMM DIST HLS,ELITE,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,ABBOTT LABORATORIES,0,0,2023Q3W14,,,
800000.0,0.0,0.0,800000.0,0.0,0.0,800000,800000,64640,0,800000,1,3,2023,W,CQ,Qualify,Rest of EMEA,DACH,DE COMM DIST HLS,ELITE,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Customer,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,2000000.0,0.0,0.0,2000000,2000000,390162,0,0,1,3,2023,W,CQ,Qualify,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Data & Technology Transformation,"Data Transformation (with IBM, AWS, Microsoft)",DTT: Data Transformation - Finance & Supply Chain,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,12290000.0,0.0,0.0,12290000,12290000,4995796,0,0,1,3,2023,W,CQ,Design,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP ECC,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
0.0,0.0,0.0,140000.0,0.0,0.0,140000,140000,0,0,0,14,3,2023,W,PQ,Design,Americas,US Public and Communications,US Public and Communications,ELITE,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP ECC,small,ABBOTT LABORATORIES,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,4500000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,DACH,DE COMM DIST HLS,ELITE,Business Transformation Services,Industry,Industry Portfolio,IT: Enterprise Strategy,small,ABBOTT LABORATORIES,0,0,2023Q3W01,,,
11870370.0,11870370.0,0.0,11870370.0,11870370.0,11870370.0,0,11870370,0,0,0,14,3,2023,W,PQ,Won,Americas,US Distribution,US Retail,FOUNDATION,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,large,ABERCROMBIE & FITCH CO,0,0,2023Q3W14,,,
0.0,0.0,3500000.0,3500000.0,3500000.0,0.0,3500000,3500000,254639,0,0,1,3,2023,W,CQ,Propose,Americas,US Distribution,US Retail,FOUNDATION,Hybrid Cloud Services,Hybrid Cloud Management,Quality Engineering Services,Quality Assurance & Testing - Standalone,small,ABERCROMBIE & FITCH CO,0,0,2023Q3W01,,,
0.0,0.0,0.0,170000.0,0.0,0.0,170000,170000,64411,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,SPGI,Spain IND,FOUNDATION,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,ABERTIS,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,20000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,(KYN) XF Incident Resp (C&SI) (cloud) 6950-27F Withdrawn,small,ABN AMRO,0,0,2023Q3W01,,,
0.0,0.0,0.0,75000.0,0.0,0.0,75000,75000,39208,0,0,1,3,2023,W,CQ,Design,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Customer,small,ABN AMRO,0,0,2023Q3W01,,,
1593862.0,1593862.0,0.0,1593862.0,1593862.0,1593862.0,0,1593862,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Business Transformation Services,Customer Transformation,Experience Strategy and Design,"CT: Experience Design, Mobile & Spatial Computing",small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1350000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Customer,small,ABU DHABI NATIONAL OIL COMPANY,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,100000,0,0,0,1,3,2023,W,CQ,Lost,APAC,ANZ,Australia FSS,Unassigned,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: Microsoft Business Applications - Customer,small,ACHMEA SCHADEVERZEKERINGEN N.V.,0,0,2023Q3W01,,,
0.0,0.0,286123.0,286123.0,286123.0,0.0,286123,286123,33105,0,0,1,3,2023,W,CQ,Propose,APAC,ISA,ISA COMM,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Cloud Data AMS,small,ADANI GROUP,0,0,2023Q3W01,,,
1307424.0,1307424.0,0.0,1307424.0,1307424.0,1307424.0,0,1307424,0,0,0,14,3,2023,W,PQ,Won,APAC,ISA,ISA IND,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Procurement Transformation with SAP Ariba,small,ADANI GROUP,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,128785,128785,0,0,0,1,3,2023,W,CQ,Engage,APAC,ISA,ISA IND,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Supply Chain Transformation,"FSCT: Supply Chain, Proc & Mfg Transformation",small,ADANI GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,300000,300000,0,0,0,14,3,2023,W,PQ,Engage,APAC,ISA,ISA IND,TARGET PREMIER,Business Transformation Services,Data & Technology Transformation,"AI Integration Services (with IBM, AWS, Microsoft)",DTT: AI & Analytics - Customer,small,ADITYA BIRLA GROUP,0,0,2023Q3W14,,,
1428588.0,1428588.0,0.0,1428588.0,1428588.0,1428588.0,0,1428588,0,0,0,14,3,2023,W,PQ,Won,APAC,ASEAN,Thailand,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,Cloud native App Dev & Hybrid Integration with Red Hat,small,ADVANCED INFO SERVICE PUBLIC COMPANY LIMITED,0,0,2023Q3W14,,,
31200.0,0.0,0.0,31200.0,31200.0,31200.0,31200,31200,7227,0,31200,1,3,2023,W,CQ,Negotiate,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Infra Sec Svcs (C&SI) 6950-31T,small,ADVANCED INTEGRATION TECHNOLOGIES,0,0,2023Q3W01,,,
58500.0,0.0,0.0,58500.0,58500.0,58500.0,58500,58500,8220,0,58500,1,3,2023,W,CQ,Negotiate,Rest of EMEA,MEA,Gulf and Levant,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Sec DevOps Svcs (C&SI) (cloud) 6950-27N,small,ADVANCED INTEGRATION TECHNOLOGIES,0,0,2023Q3W01,,,
100000.0,0.0,0.0,100000.0,100000.0,0.0,100000,100000,20643,0,100000,1,3,2023,W,CQ,Propose,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Cybersecurity Services,Cybersecurity,IBM Cyber Strategy and Risk,CSS: Enterprise & Ecosys Risk (Mgd) 6950-92X,small,AEGON INC,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,50000,0,0,0,1,3,2023,W,CQ,Lost,Rest of EMEA,NCEE,Netherlands,FOUNDATION,Cybersecurity Services,Cybersecurity,IBM CyberDefend,CSS: Sec DevOps Svcs (C&SI) (cloud) 6950-27N,small,AEGON INC,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1457141,0,0,0,1,3,2023,W,CQ,Lost,Japan,JP Banking & Financial Markets,JP BKFM Other,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - Red Hat - OnPrem,small,AEON,0,0,2023Q3W01,,,
0.0,0.0,990475.0,990475.0,990475.0,0.0,990475,990475,236597,0,0,1,3,2023,W,CQ,Propose,Japan,JP Distribution,JP Consumer,PREMIER,Business Transformation Services,Customer Transformation,Business Transformation with Salesforce,CT: Service Transformation with Salesforce,small,AEON,0,0,2023Q3W01,,,
0.0,0.0,0.0,67500.0,0.0,0.0,67500,67500,50556,0,0,1,3,2023,W,CQ,Design,Rest of EMEA,NCEE,Bel Lux,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,Mainframe Application Modernization,App & Data Modernization on Mainframe - No Cloud,small,AGEAS,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,100000,100000,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,NCEE,Bel Lux,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Supply Chain Transformation,"FSCT: Sustainability for Finance, Sup Chain & Mfg",small,AGEAS,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,700000,0,0,0,1,3,2023,W,CQ,Lost,Americas,US Distribution,US Retail,PREMIER,Business Transformation Services,Customer Transformation,Experience Strategy and Design,CT: Digital Product Engineering,small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,100000,100000,0,0,0,1,3,2023,W,CQ,Engage,Rest of EMEA,NCEE,Netherlands,PREMIER,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Extreme Automation - Finance & Supply Chain,small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
199000.0,199000.0,0.0,199000.0,199000.0,199000.0,0,199000,0,0,0,14,3,2023,W,PQ,Won,Americas,US Distribution,US Retail,PREMIER,Business Transformation Services,Data & Technology Transformation,Intelligent Industry Operations,DTT: Extreme Automation - Finance & Supply Chain,small,AHOLD DELHAIZE,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,20000,0,0,0,14,3,2023,W,PQ,Lost,Americas,US Distribution,US Retail,PREMIER,Business Transformation Services,Finance & Supply Chain Transformation,Supply Chain Transformation,FSCT: Asset Management & Optimization,small,AHOLD DELHAIZE,0,0,2023Q3W14,,,
0.0,0.0,0.0,1350000.0,0.0,0.0,1350000,1350000,166602,0,0,1,3,2023,W,CQ,Design,Americas,US Distribution,US Retail,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",Platform Engineering Services - Design & Build,small,AHOLD DELHAIZE,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,744000,0,0,0,14,3,2023,W,PQ,Lost,APAC,ANZ,Australia FSS,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,680000,0,0,0,14,3,2023,W,PQ,Lost,APAC,GCG,Hong Kong,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Cloud and Technology Strategy,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",small,AIA GROUP LIMITED,0,0,2023Q3W14,,,
86400.0,86400.0,0.0,86400.0,86400.0,86400.0,0,86400,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,Italy,Italy Commercial,FOUNDATION CLUSTER,Hybrid Cloud Services,Hybrid Cloud Management,Application Management Services for SAP Applications,AMS for SAP S/4HANA or S/4 Migration on Cloud,small,AIMAG SPA,0,0,2023Q3W14,,,
0.0,0.0,933338.0,933338.0,933338.0,0.0,933338,933338,125136,0,0,1,3,2023,W,CQ,Propose,Americas,Canada,Canada Quebec,ELITE,Hybrid Cloud Services,Hybrid Cloud Transformation,"Application Migration and Modernization (not AWS, Microsoft)",App & Data Migration Services,small,AIR CANADA / AIMIA,0,0,2023Q3W01,,,
0.0,0.0,3333351.0,3333351.0,3333351.0,0.0,3333351,3333351,117661,0,0,1,3,2023,W,CQ,Propose,Americas,Canada,Canada Quebec,ELITE,Business Transformation Services,HR & Talent Transformation,HR and Talent Transformation,HRTT: Enterprise Change Management,large,AIR CANADA / AIMIA,0,0,2023Q3W01,,,
1325000.0,1325000.0,0.0,1325000.0,1325000.0,1325000.0,0,1325000,0,0,0,14,3,2023,W,PQ,Won,Rest of EMEA,France,France IND,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP ECC,small,AIR FRANCE - KLM,0,0,2023Q3W14,,,
0.0,0.0,0.0,0.0,0.0,0.0,2500000,2500000,0,0,0,1,3,2023,W,CQ,Engage,Americas,Canada,Canada Quebec,PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,AIRBUS GROUP,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1000000,0,0,0,14,3,2023,W,PQ,Lost,Rest of EMEA,DACH,DE GOV,Unassigned,Business Transformation Services,Finance & Supply Chain Transformation,Business Transformation with SAP Applications,FSCT: Enterprise Transformation with SAP S/4HANA,small,AKADEMIA - SOUTH,0,0,2023Q3W14,,,
0.0,0.0,305000.0,305000.0,305000.0,0.0,305000,305000,9043,0,0,1,3,2023,W,CQ,Propose,Rest of EMEA,MEA,Turkiye,Unassigned,Cybersecurity Services,Cybersecurity,IBM CyberDefend,Secure DevOps Services (C&SI) (cloud) 6950-28J Withdrawn,small,AKBANK T.A.S.,0,0,2023Q3W01,,,
0.0,0.0,0.0,100000.0,0.0,0.0,100000,100000,9265,0,0,1,3,2023,W,CQ,Qualify,Rest of EMEA,MEA,Gulf and Levant,PREMIER,Hybrid Cloud Services,Hybrid Cloud Transformation,Cloud and Technology Strategy,"Enterprise Cloud Strategy, Arch & Oper Model Transformation",small,AL FUTTAIM GROUP,0,0,2023Q3W01,,,
200000.0,0.0,0.0,4700000.0,0.0,0.0,4700000,4700000,486397,0,200000,1,3,2023,W,CQ,Qualify,Americas,US Distribution,US Retail,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,Cloud Native App Development,small,ALBERTSONS COMPANIES INC,0,0,2023Q3W01,,,
0.0,0.0,0.0,250000.0,0.0,0.0,250000,250000,8513,0,0,1,3,2023,W,CQ,Qualify,Americas,US Communications & Industrial,US Communications & Industrial,PREMIER,Cybersecurity Services,Cybersecurity,IBM Cyber Strategy and Risk,CSS: Enterprise & Ecosys Risk (C&SI) 6950-31R,small,ALGONQUIN POWER CORPORATION,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,4000000,0,0,0,1,3,2023,W,CQ,Lost,Americas,LA,Brazil,Unassigned,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,CSS: X-Force Threat Mgmt for OT (Mgd) 6950-00J Withdrawn,small,ALIANCA GERACAO DE ENERGIA S A,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,1900000,0,0,0,1,3,2023,W,CQ,Lost,Americas,LA,Brazil,Unassigned,Cybersecurity Services,Cybersecurity,IBM Cyber Threat Management,CSS: XFR Vulnerab Mgmt (Mgd)(cloud) 6950-18I,small,ALIANCA GERACAO DE ENERGIA S A,0,0,2023Q3W01,,,
140000.0,0.0,0.0,140000.0,140000.0,0.0,140000,140000,134613,0,0,1,3,2023,W,CQ,Propose,Rest of EMEA,Italy,Italy Commercial,Unassigned,Hybrid Cloud Services,Hybrid Cloud Transformation,Digital Product Design and Engineering,"OnPrem Application Development, DevOps & Hybrid Integration",small,ALITALIA,0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,57142,0,0,0,1,3,2023,W,CQ,Lost,Japan,JP Distribution,JP TNT,TARGET PREMIER,Hybrid Cloud Services,Hybrid Cloud Management,Custom Application Management Services,Application Maintenance and Management - OnPrem,small,"ALL NIPPON AIRWAYS CO., LTD.",0,0,2023Q3W01,,,
0.0,0.0,0.0,0.0,0.0,0.0,0,95238,0,0,0,1,3,2023,W,CQ,Lost,Japan,JP Distribution,JP TNT,TARGET PREMIER,Business Transformation Services,Customer Transformation,Business Transformation with Salesforce,CT: Service Transformation with Salesforce,small,"ALL NIPPON AIRWAYS CO., LTD.",0,0,2023Q3W01,,,
